0.000000000000000000e+00 9.996934378318378389e-01 3.065621681623154765e-04
1.000000000000000000e+00 3.633520458862684754e-06 9.999963664795412654e-01
2.000000000000000000e+00 3.633520458862684754e-06 9.999963664795412654e-01
3.000000000000000000e+00 3.633520458862684754e-06 9.999963664795412654e-01
4.000000000000000000e+00 3.633520458862684754e-06 9.999963664795412654e-01
5.000000000000000000e+00 3.633520458862684754e-06 9.999963664795412654e-01
6.000000000000000000e+00 9.998072458869881052e-01 1.927541130118881011e-04
7.000000000000000000e+00 3.633520458862684754e-06 9.999963664795412654e-01
8.000000000000000000e+00 3.633520458862684754e-06 9.999963664795412654e-01
9.000000000000000000e+00 9.999999999671145279e-01 3.288554027166786507e-11
1.000000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
1.100000000000000000e+01 9.999999995574906375e-01 4.425093193225036393e-10
1.200000000000000000e+01 9.732726410258628613e-01 2.672735897413711439e-02
1.300000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
1.400000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
1.500000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
1.600000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
1.700000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
1.800000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
1.900000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
2.000000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
2.100000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
2.200000000000000000e+01 9.998072458869881052e-01 1.927541130118881011e-04
2.300000000000000000e+01 9.999999999994719779e-01 5.281218938568876063e-13
2.400000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
2.500000000000000000e+01 9.999999999999971134e-01 2.836413430513374159e-15
2.600000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
2.700000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
2.800000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
2.900000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
3.000000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
3.100000000000000000e+01 9.999999999999971134e-01 2.836413430513374159e-15
3.200000000000000000e+01 9.999978483781734040e-01 2.151621826567742520e-06
3.300000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
3.400000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
3.500000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
3.600000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
3.700000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
3.800000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
3.900000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
4.000000000000000000e+01 9.999999989608243656e-01 1.039175695014389299e-09
4.100000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
4.200000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
4.300000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
4.400000000000000000e+01 9.998072458869881052e-01 1.927541130118881011e-04
4.500000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
4.600000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
4.700000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
4.800000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
4.900000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
5.000000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
5.100000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
5.200000000000000000e+01 9.998072458869881052e-01 1.927541130118881011e-04
5.300000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
5.400000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
5.500000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
5.600000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
5.700000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
5.800000000000000000e+01 9.999999693780798893e-01 3.062192003113418042e-08
5.900000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
6.000000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
6.100000000000000000e+01 9.998072458869881052e-01 1.927541130118881011e-04
6.200000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
6.300000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
6.400000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
6.500000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
6.600000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
6.700000000000000000e+01 5.172954143274607680e-04 9.994827045856725656e-01
6.800000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
6.900000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
7.000000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
7.100000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
7.200000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
7.300000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
7.400000000000000000e+01 5.172954143274607680e-04 9.994827045856725656e-01
7.500000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
7.600000000000000000e+01 3.633520458862684754e-06 9.999963664795412654e-01
