0.000000000000000000e+00 1.000000000000000000e+00 8.163037005993054158e-18
1.000000000000000000e+00 1.000000000000000000e+00 8.163037005993054158e-18
2.000000000000000000e+00 1.000000000000000000e+00 8.163037005993054158e-18
3.000000000000000000e+00 1.000000000000000000e+00 8.163037005993054158e-18
4.000000000000000000e+00 7.861430262752267678e-18 1.000000000000000000e+00
5.000000000000000000e+00 1.000000000000000000e+00 8.163037005993054158e-18
6.000000000000000000e+00 7.861430262752267678e-18 1.000000000000000000e+00
7.000000000000000000e+00 7.861430262752267678e-18 1.000000000000000000e+00
8.000000000000000000e+00 1.000000000000000000e+00 8.163037005993054158e-18
9.000000000000000000e+00 8.404374094202370662e-13 9.999999999991595612e-01
1.000000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
1.100000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
1.200000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
1.300000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
1.400000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
1.500000000000000000e+01 7.861430262752267678e-18 1.000000000000000000e+00
1.600000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
1.700000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
1.800000000000000000e+01 1.492532290086684966e-14 9.999999999999851230e-01
1.900000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
2.000000000000000000e+01 7.861430262752267678e-18 1.000000000000000000e+00
2.100000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
2.200000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
2.300000000000000000e+01 7.861430262752267678e-18 1.000000000000000000e+00
2.400000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
2.500000000000000000e+01 7.861430262752267678e-18 1.000000000000000000e+00
2.600000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
2.700000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
2.800000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
2.900000000000000000e+01 9.999999999919129134e-01 8.086987054098586605e-12
3.000000000000000000e+01 9.999999999999935607e-01 6.442827699265343534e-15
3.100000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
3.200000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
3.300000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
3.400000000000000000e+01 7.861430262752267678e-18 1.000000000000000000e+00
3.500000000000000000e+01 7.861430262752267678e-18 1.000000000000000000e+00
3.600000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
3.700000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
3.800000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
3.900000000000000000e+01 9.999999999999982236e-01 1.814345601613567247e-15
4.000000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
4.100000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
4.200000000000000000e+01 7.861430262752267678e-18 1.000000000000000000e+00
4.300000000000000000e+01 9.999999999999935607e-01 6.442827699265343534e-15
4.400000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
4.500000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
4.600000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
4.700000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
4.800000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
4.900000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
5.000000000000000000e+01 9.999999999991273647e-01 8.726811082740856202e-13
5.100000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
5.200000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
5.300000000000000000e+01 7.861430262752267678e-18 1.000000000000000000e+00
5.400000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
5.500000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
5.600000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
5.700000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
5.800000000000000000e+01 9.999999855004846339e-01 1.449951531401134123e-08
5.900000000000000000e+01 9.999999999999982236e-01 1.814345601613567247e-15
6.000000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
6.100000000000000000e+01 7.861430262752267678e-18 1.000000000000000000e+00
6.200000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
6.300000000000000000e+01 7.861430262752267678e-18 1.000000000000000000e+00
6.400000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
6.500000000000000000e+01 9.999999855004846339e-01 1.449951531401134123e-08
6.600000000000000000e+01 7.861430262752267678e-18 1.000000000000000000e+00
6.700000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
6.800000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
6.900000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
7.000000000000000000e+01 9.999999999991273647e-01 8.726811082740856202e-13
7.100000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
7.200000000000000000e+01 7.861430262752267678e-18 1.000000000000000000e+00
7.300000000000000000e+01 7.861430262752267678e-18 1.000000000000000000e+00
7.400000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
7.500000000000000000e+01 7.861430262752267678e-18 1.000000000000000000e+00
7.600000000000000000e+01 1.000000000000000000e+00 8.163037005993054158e-18
7.700000000000000000e+01 7.861430262752267678e-18 1.000000000000000000e+00
7.800000000000000000e+01 9.999999828723565853e-01 1.712764342969650039e-08
